Line Item Date,Item ID,Order ID,Item Name,Currency,Per Unit Quantity,Item Unit,Item Revenue,Modifiers,Modifiers Revenue,Total Revenue,Discounts,Total Discount,Total,VAT Collected,Payment State
27-Aug-2017 06:04 PM BST,RJR6JZVB2FNX4,AEGFZC12KMT54,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
27-Aug-2017 05:01 PM BST,4QJE2M90NG092,NJK4M0QSEKEHY,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
27-Aug-2017 05:01 PM BST,XYVD3RYM9ERTE,NJK4M0QSEKEHY,Ginger&Onion Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
27-Aug-2017 05:01 PM BST,S755MF70TDY6G,NJK4M0QSEKEHY,Braised Pork,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 04:49 PM BST,60K3XEMBYRX7R,1F2E1RW4DCJSW,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
27-Aug-2017 04:49 PM BST,5AFS332YMC70J,1F2E1RW4DCJSW,Egg Fried Rice ( SURCHARGE - Thay Com Trang ),GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
27-Aug-2017 04:49 PM BST,5AFS332YMC70J,1F2E1RW4DCJSW,Egg Fried Rice ( SURCHARGE - Thay Com Trang ),GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
27-Aug-2017 04:49 PM BST,PX8S6HD809J9Y,1F2E1RW4DCJSW,Scallops Asparagus,GBP,,,10.00,,,10.00,,,10.00,1.67,Paid
27-Aug-2017 04:49 PM BST,E077SNNMFSPTC,1F2E1RW4DCJSW,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
27-Aug-2017 04:49 PM BST,YHEA8ZVXTJPSM,1F2E1RW4DCJSW,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 04:49 PM BST,QDK0F3SXKCNVA,1F2E1RW4DCJSW,Black Pepper Lamb,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
27-Aug-2017 04:49 PM BST,KDGT2249997E6,1F2E1RW4DCJSW,------------------,GBP,,,0.00,,,0.00,,,0.00,0.00,Paid
27-Aug-2017 04:49 PM BST,J4FG6510GWTD8,1F2E1RW4DCJSW,Papaya With Beef,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
27-Aug-2017 04:49 PM BST,N90YSGT50PG1Y,1F2E1RW4DCJSW,Mango With Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
27-Aug-2017 04:49 PM BST,N90YSGT50PG1Y,1F2E1RW4DCJSW,Mango With Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
27-Aug-2017 04:48 PM BST,SCTCDYT61EJKW,RTS7AP588Q24J,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
27-Aug-2017 04:48 PM BST,2K1EC75J07AEM,RTS7AP588Q24J,Bun Spicy Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 04:48 PM BST,JJSJ8QHC7QM12,RTS7AP588Q24J,Pho Seafood,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
27-Aug-2017 04:33 PM BST,19DJP9SY32CJW,MQV557NVXJBBC,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
27-Aug-2017 04:33 PM BST,ACEB476XEMZZ4,MQV557NVXJBBC,Beef In Betel Leaves Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 03:38 PM BST,G404HDVMPA46J,8E06ZP8JZ81JG,Grilled Chicken Rice,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 03:38 PM BST,CHCG34FFJTQYJ,8E06ZP8JZ81JG,Chicken Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 03:03 PM BST,S755MF70TDY6G,1RCZJP379GBYY,Braised Pork,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 02:04 PM BST,19DJP9SY32CJW,79KVDB0PXAV56,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
27-Aug-2017 02:26 PM BST,19DJP9SY32CJW,B768JM560YH2W,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
27-Aug-2017 02:26 PM BST,W0KSFVB73N1K2,B768JM560YH2W,Pho Welldone,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
27-Aug-2017 02:26 PM BST,4QJE2M90NG092,B768JM560YH2W,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
27-Aug-2017 02:04 PM BST,1GXEE6PNF5MDC,79KVDB0PXAV56,S&P Soft Shell Crab,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
27-Aug-2017 02:04 PM BST,R5B832WTFXZMC,79KVDB0PXAV56,Bun Spicy Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
27-Aug-2017 02:04 PM BST,01SKWRHSCDQ2T,79KVDB0PXAV56,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 01:04 PM BST,01SKWRHSCDQ2T,A8XSP155NYVY6,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 02:01 PM BST,ME3MGZ079KZFG,HE8DPEBXQFNMG,Prawn Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 02:01 PM BST,4QJE2M90NG092,HE8DPEBXQFNMG,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
27-Aug-2017 01:24 PM BST,C1P756GA1WQAY,D7MDQXW3B6R3T,Chicken Lemongrass,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
27-Aug-2017 01:23 PM BST,MHS384P9RMD9A,WT42KE4G513MP,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
27-Aug-2017 01:23 PM BST,BQT2JQDXK8760,WT42KE4G513MP,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
27-Aug-2017 01:04 PM BST,01SKWRHSCDQ2T,A8XSP155NYVY6,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 01:04 PM BST,01SKWRHSCDQ2T,A8XSP155NYVY6,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
27-Aug-2017 01:04 PM BST,4QJE2M90NG092,A8XSP155NYVY6,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
27-Aug-2017 12:14 PM BST,8ADN120CPS3JC,5CRDCRKKPQPFP,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
27-Aug-2017 12:14 PM BST,01SKWRHSCDQ2T,5CRDCRKKPQPFP,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 10:46 PM BST,MJJM703PMZQ6R,W9EWWMP2K636T,Seafood Plater,GBP,,,25.00,,,25.00,,,25.00,4.17,Open
26-Aug-2017 10:06 PM BST,NEY8521PAC0RW,DV5M1DYYXRKZY,Extra Meat,GBP,,,2.50,,,2.50,,,2.50,0.42,Open
26-Aug-2017 10:06 PM BST,R9JNQJDPWSMDJ,DV5M1DYYXRKZY,Egg Fried Rice With Prawn,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 09:56 PM BST,8MBMB6VKJDVEC,XGVBNA2MXB5RG,Morning Glory With Garlic,GBP,,,7.00,,,7.00,,,7.00,1.17,Open
26-Aug-2017 09:56 PM BST,M4FZGA6432JSC,XGVBNA2MXB5RG,Tofu Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 09:56 PM BST,TZ39MHW869W6W,XGVBNA2MXB5RG,Tofu Summer Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
26-Aug-2017 09:56 PM BST,MRVZJ3ZH2KSXT,XGVBNA2MXB5RG,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
26-Aug-2017 09:19 PM BST,6WNQZSJPK4XZC,6B91AR0JN6VEY,Pho Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
26-Aug-2017 09:14 PM BST,8ADN120CPS3JC,4Z2PSHH6CTXDG,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 09:14 PM BST,M0GY4T7R1R9TC,4Z2PSHH6CTXDG,S&P Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
26-Aug-2017 09:14 PM BST,73P3R225TZC98,4Z2PSHH6CTXDG,Crepe With Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 09:14 PM BST,4QJE2M90NG092,4Z2PSHH6CTXDG,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 08:51 PM BST,YHEA8ZVXTJPSM,115K6W4DX04SG,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 08:51 PM BST,MHS384P9RMD9A,115K6W4DX04SG,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
26-Aug-2017 08:51 PM BST,R5B832WTFXZMC,115K6W4DX04SG,Bun Spicy Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 08:51 PM BST,MRVZJ3ZH2KSXT,115K6W4DX04SG,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
26-Aug-2017 08:51 PM BST,MRVZJ3ZH2KSXT,115K6W4DX04SG,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
26-Aug-2017 08:51 PM BST,390RP2F46ZSRC,115K6W4DX04SG,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
26-Aug-2017 08:51 PM BST,H16GTSQMEF3CP,115K6W4DX04SG,Mango Juice,GBP,,,1.80,,,1.80,,,1.80,0.30,Paid
26-Aug-2017 08:51 PM BST,AWK2JYG72JVNJ,115K6W4DX04SG,Wines,GBP,,,0.00,House Red 250ml (5FBS7KTKKSX10) £5.95,5.95,5.95,,,5.95,0.99,Paid
26-Aug-2017 08:51 PM BST,AWK2JYG72JVNJ,115K6W4DX04SG,Wines,GBP,,,0.00,House White 250ml (11G1E2RH2E1XE) £5.95,5.95,5.95,,,5.95,0.99,Paid
26-Aug-2017 08:50 PM BST,60K3XEMBYRX7R,FE63DNZZCSKQE,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 08:50 PM BST,MHS384P9RMD9A,FE63DNZZCSKQE,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
26-Aug-2017 08:50 PM BST,1GXEE6PNF5MDC,FE63DNZZCSKQE,S&P Soft Shell Crab,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
26-Aug-2017 08:50 PM BST,BQT2JQDXK8760,FE63DNZZCSKQE,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 08:50 PM BST,SCTCDYT61EJKW,FE63DNZZCSKQE,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
26-Aug-2017 08:49 PM BST,390RP2F46ZSRC,0WPM9DDE4BDNE,Sparkling Water,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
26-Aug-2017 08:49 PM BST,60K3XEMBYRX7R,0WPM9DDE4BDNE,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 08:49 PM BST,60K3XEMBYRX7R,0WPM9DDE4BDNE,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 08:49 PM BST,R647ZAM8K71R6,0WPM9DDE4BDNE,Goat With Onion,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
26-Aug-2017 08:49 PM BST,JJSJ8QHC7QM12,0WPM9DDE4BDNE,Pho Seafood,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 08:47 PM BST,AWK2JYG72JVNJ,XBF4GXH63RYKE,Wines,GBP,,,0.00,Vinho Verde Half Bottle (AEKDCH8H91HCJ) £11.50,11.50,11.50,,,11.50,1.92,Open
26-Aug-2017 08:47 PM BST,73P3R225TZC98,XBF4GXH63RYKE,Crepe With Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 08:47 PM BST,70K5N7P593S8G,XBF4GXH63RYKE,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
26-Aug-2017 08:44 PM BST,SCTCDYT61EJKW,QRMYPEAGPNKXP,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 08:44 PM BST,E077SNNMFSPTC,QRMYPEAGPNKXP,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
26-Aug-2017 08:18 PM BST,FA272206AKG1A,78WBENX50DKYT,Duck With Onion,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 08:18 PM BST,SCTCDYT61EJKW,78WBENX50DKYT,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 08:18 PM BST,73P3R225TZC98,78WBENX50DKYT,Crepe With Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 08:18 PM BST,CK3K0TYWWZTJM,78WBENX50DKYT,Aubergine Prawn,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
26-Aug-2017 08:18 PM BST,R647ZAM8K71R6,78WBENX50DKYT,Goat With Onion,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
26-Aug-2017 08:17 PM BST,4QJE2M90NG092,6PAT0GDHYZ94Y,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 08:17 PM BST,W5J4JERP12KST,6PAT0GDHYZ94Y,Honey Roast Pork Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 08:10 PM BST,4QJE2M90NG092,6F25HFA6XFF6E,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 08:10 PM BST,H16GTSQMEF3CP,6F25HFA6XFF6E,Mango Juice,GBP,,,1.80,,,1.80,,,1.80,0.30,Open
26-Aug-2017 08:10 PM BST,SCTCDYT61EJKW,6F25HFA6XFF6E,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 08:10 PM BST,MF6W7VY5WS98R,6F25HFA6XFF6E,Mango Seabass,GBP,,,12.00,,,12.00,,,12.00,2.00,Open
26-Aug-2017 08:10 PM BST,H16GTSQMEF3CP,6F25HFA6XFF6E,Mango Juice,GBP,,,1.80,,,1.80,,,1.80,0.30,Open
26-Aug-2017 08:10 PM BST,MHS384P9RMD9A,6F25HFA6XFF6E,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
26-Aug-2017 07:57 PM BST,KCZ38SSW66HRT,2FTG3219TJ6BW,Green Tea,GBP,,,2.00,,,2.00,,,2.00,0.33,Paid
26-Aug-2017 07:57 PM BST,YST7S7VDZWE64,2FTG3219TJ6BW,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
26-Aug-2017 07:57 PM BST,5AFS332YMC70J,2FTG3219TJ6BW,Egg Fried Rice ( SURCHARGE - Thay Com Trang ),GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
26-Aug-2017 07:57 PM BST,KCZ38SSW66HRT,2FTG3219TJ6BW,Green Tea,GBP,,,2.00,,,2.00,,,2.00,0.33,Paid
26-Aug-2017 07:57 PM BST,BQT2JQDXK8760,2FTG3219TJ6BW,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 07:57 PM BST,73P3R225TZC98,2FTG3219TJ6BW,Crepe With Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 07:57 PM BST,7RCVJJKS904H6,2FTG3219TJ6BW,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 07:57 PM BST,E077SNNMFSPTC,2FTG3219TJ6BW,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
26-Aug-2017 07:57 PM BST,PDVAH1JN6YPAY,2FTG3219TJ6BW,Steam Seabass,GBP,,,13.50,,,13.50,,,13.50,2.25,Paid
26-Aug-2017 07:33 PM BST,60K3XEMBYRX7R,JMVWH6VP9175G,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 07:33 PM BST,C9V1GX7E6VTE8,JMVWH6VP9175G,Aubergine Tofu,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 07:33 PM BST,MJ48AZA6Z6EGP,JMVWH6VP9175G,Black Pepper Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 07:33 PM BST,TZ39MHW869W6W,JMVWH6VP9175G,Tofu Summer Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
26-Aug-2017 07:31 PM BST,P8MEVEVR4HCKW,Z815BHZ776FG8,Ginger&Onion Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
26-Aug-2017 07:31 PM BST,8ADN120CPS3JC,Z815BHZ776FG8,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 07:23 PM BST,60K3XEMBYRX7R,0FAEPY9ZCPT9M,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 07:23 PM BST,60K3XEMBYRX7R,0FAEPY9ZCPT9M,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 07:23 PM BST,4QJE2M90NG092,0FAEPY9ZCPT9M,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
26-Aug-2017 07:23 PM BST,0M9XTGCTPPFS6,0FAEPY9ZCPT9M,Flat Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 07:23 PM BST,ACEB476XEMZZ4,0FAEPY9ZCPT9M,Beef In Betel Leaves Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 07:10 PM BST,SCTCDYT61EJKW,H7XTF1QW0G4BA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 07:10 PM BST,SCTCDYT61EJKW,H7XTF1QW0G4BA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 07:10 PM BST,FA272206AKG1A,H7XTF1QW0G4BA,Duck With Onion,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 07:10 PM BST,JKJXNP5FC8TR4,H7XTF1QW0G4BA,S&P Seabass 1/2,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 07:10 PM BST,MHS384P9RMD9A,H7XTF1QW0G4BA,Hanoi Fish,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
26-Aug-2017 07:10 PM BST,8ADN120CPS3JC,H7XTF1QW0G4BA,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 05:49 PM BST,RFMSJVF3G29FC,TAT1FP00G4QGA,Five Points,GBP,,,4.80,,,4.80,,,4.80,0.80,Paid
26-Aug-2017 05:49 PM BST,60K3XEMBYRX7R,TAT1FP00G4QGA,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 05:49 PM BST,60K3XEMBYRX7R,TAT1FP00G4QGA,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
26-Aug-2017 05:49 PM BST,9T878JJWWEX4P,TAT1FP00G4QGA,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
26-Aug-2017 05:49 PM BST,VVMJQN9M9V9CJ,TAT1FP00G4QGA,Pho Chicken,GBP,,,8.00,,,8.00,,,8.00,1.33,Paid
26-Aug-2017 05:49 PM BST,SCTCDYT61EJKW,TAT1FP00G4QGA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
26-Aug-2017 05:49 PM BST,SCTCDYT61EJKW,TAT1FP00G4QGA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
26-Aug-2017 05:35 PM BST,4QJE2M90NG092,Y7X54AD5960X2,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 05:35 PM BST,W0KSFVB73N1K2,Y7X54AD5960X2,Pho Welldone,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 05:35 PM BST,01SKWRHSCDQ2T,Y7X54AD5960X2,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 05:19 PM BST,MRVZJ3ZH2KSXT,RVQ821G04K6WP,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
26-Aug-2017 05:19 PM BST,9T878JJWWEX4P,RVQ821G04K6WP,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
26-Aug-2017 05:19 PM BST,9T878JJWWEX4P,RVQ821G04K6WP,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
26-Aug-2017 04:53 PM BST,4QJE2M90NG092,BWB11A8MY36D2,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 04:53 PM BST,2K1EC75J07AEM,BWB11A8MY36D2,Bun Spicy Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 04:14 PM BST,M0GY4T7R1R9TC,HDFP3278JHTRJ,S&P Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 04:14 PM BST,RJR6JZVB2FNX4,HDFP3278JHTRJ,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 04:09 PM BST,KCZ38SSW66HRT,BP8G8CATFP5CJ,Green Tea,GBP,,,2.00,,,2.00,,,2.00,0.33,Open
26-Aug-2017 04:09 PM BST,HVBRK6NTT3WD2,BP8G8CATFP5CJ,Pho Duck,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 04:09 PM BST,SCTCDYT61EJKW,BP8G8CATFP5CJ,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
26-Aug-2017 03:32 PM BST,19DJP9SY32CJW,0V4PPMS4T8YHW,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
26-Aug-2017 03:32 PM BST,19DJP9SY32CJW,0V4PPMS4T8YHW,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
26-Aug-2017 03:55 PM BST,E077SNNMFSPTC,107MHX7BTR6QC,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Open
26-Aug-2017 03:55 PM BST,C2KB8BM4ECQY6,107MHX7BTR6QC,S&P Spare Rib,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
26-Aug-2017 03:55 PM BST,4QJE2M90NG092,107MHX7BTR6QC,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 03:38 PM BST,C2KB8BM4ECQY6,4FQKXHQZEB23C,S&P Spare Rib,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
26-Aug-2017 03:32 PM BST,19DJP9SY32CJW,0V4PPMS4T8YHW,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
26-Aug-2017 03:32 PM BST,19DJP9SY32CJW,0V4PPMS4T8YHW,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
26-Aug-2017 03:32 PM BST,BQT2JQDXK8760,0V4PPMS4T8YHW,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
26-Aug-2017 03:32 PM BST,W5J4JERP12KST,0V4PPMS4T8YHW,Honey Roast Pork Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 03:32 PM BST,RJR6JZVB2FNX4,0V4PPMS4T8YHW,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
26-Aug-2017 03:32 PM BST,CF8DF8FWHYT70,0V4PPMS4T8YHW,Beef Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
26-Aug-2017 03:32 PM BST,4QJE2M90NG092,0V4PPMS4T8YHW,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Open
26-Aug-2017 03:04 PM BST,YST7S7VDZWE64,3EJJBTPQWFRWA,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
26-Aug-2017 03:04 PM BST,YST7S7VDZWE64,3EJJBTPQWFRWA,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
26-Aug-2017 03:04 PM BST,SCTCDYT61EJKW,3EJJBTPQWFRWA,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
26-Aug-2017 03:04 PM BST,RJR6JZVB2FNX4,3EJJBTPQWFRWA,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 03:04 PM BST,CF8DF8FWHYT70,3EJJBTPQWFRWA,Beef Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 02:41 PM BST,19DJP9SY32CJW,9REAA5VE74NX0,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
26-Aug-2017 02:41 PM BST,0RGW5K5QJGPVR,9REAA5VE74NX0,Pho Monkfish,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
26-Aug-2017 02:41 PM BST,E077SNNMFSPTC,9REAA5VE74NX0,Black Pepper Duck,GBP,,,9.50,,,9.50,,,9.50,1.58,Paid
26-Aug-2017 02:41 PM BST,R5B832WTFXZMC,9REAA5VE74NX0,Bun Spicy Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
26-Aug-2017 02:41 PM BST,G404HDVMPA46J,9REAA5VE74NX0,Grilled Chicken Rice,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
26-Aug-2017 02:41 PM BST,70K5N7P593S8G,9REAA5VE74NX0,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 02:41 PM BST,HN1QRF5D8RK5G,9REAA5VE74NX0,Alovera,GBP,,,2.10,,,2.10,,,2.10,0.35,Paid
26-Aug-2017 02:41 PM BST,A3J5V0AVDQHZ4,9REAA5VE74NX0,Papaya With Prawn,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 02:17 PM BST,0Y2P8WT0YJDAE,32AM6C13424WW,Chicken Satay,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
26-Aug-2017 02:15 PM BST,YST7S7VDZWE64,NWQW5R0YDZW6W,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
26-Aug-2017 02:17 PM BST,YST7S7VDZWE64,32AM6C13424WW,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
26-Aug-2017 02:17 PM BST,SCTCDYT61EJKW,32AM6C13424WW,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
